71.4 -0.016618 -0.016618
71.5 -0.017181 -0.017181
71.6 -0.016523 -0.016523
71.7 -0.016247 -0.016247
71.8 -0.016233 -0.016233
71.9 -0.015753 -0.015753
72 -0.012881 -0.012881
72.1 -0.0078785 -0.0078785
72.2 -0.0016539 -0.0016539
72.3 0.0050122 0.0050122
72.4 0.010926 0.010926
72.5 0.01619 0.01619
72.6 0.021651 0.021651
72.7 0.025122 0.025122
72.8 0.024915 0.024915
72.9 0.021436 0.021436
73 0.015004 0.015004
73.1 0.0094909 0.0094909
73.2 0.0053006 0.0053006
73.3 0.00066769 0.00066769
73.4 -0.0048186 -0.0048186
73.5 -0.009697 -0.009697
73.6 -0.011872 -0.011872
73.7 -0.012569 -0.012569
73.8 -0.013541 -0.013541
73.9 -0.015554 -0.015554
74 -0.016798 -0.016798
74.1 -0.016972 -0.016972
74.2 -0.017251 -0.017251
74.3 -0.016376 -0.016376
74.4 -0.014133 -0.014133
74.5 -0.011755 -0.011755
74.6 -0.0094006 -0.0094006
74.7 -0.0049546 -0.0049546
74.8 0.0025704 0.0025704
74.9 0.010155 0.010155
75 0.015883 0.015883
75.1 0.021035 0.021035
75.2 0.024493 0.024493
75.3 0.024439 0.024439
75.4 0.021683 0.021683
75.5 0.017117 0.017117
75.6 0.012318 0.012318
75.7 0.0073395 0.0073395
75.8 0.0010687 0.0010687
75.9 -0.0045318 -0.0045318
76 -0.007967 -0.007967
76.1 -0.0097478 -0.0097478
76.2 -0.011747 -0.011747
76.3 -0.013932 -0.013932
76.4 -0.015441 -0.015441
76.5 -0.01606 -0.01606
76.6 -0.016195 -0.016195
76.7 -0.016434 -0.016434
76.8 -0.016554 -0.016554
76.9 -0.01547 -0.01547
77 -0.013357 -0.013357
77.1 -0.0096472 -0.0096472
77.2 -0.0044807 -0.0044807
77.3 0.0016814 0.0016814
77.4 0.0079072 0.0079072
77.5 0.013666 0.013666
77.6 0.019443 0.019443
77.7 0.024038 0.024038
77.8 0.025219 0.025219
77.9 0.023374 0.023374
78 0.018792 0.018792
78.1 0.013105 0.013105
78.2 0.0082031 0.0082031
78.3 0.0030129 0.0030129
78.4 -0.002444 -0.002444
78.5 -0.0070222 -0.0070222
78.6 -0.0098623 -0.0098623
78.7 -0.011536 -0.011536
78.8 -0.013407 -0.013407
78.9 -0.014459 -0.014459
79 -0.014847 -0.014847
79.1 -0.016203 -0.016203
79.2 -0.017603 -0.017603
79.3 -0.017352 -0.017352
79.4 -0.015552 -0.015552
79.5 -0.013044 -0.013044
79.6 -0.010286 -0.010286
79.7 -0.0059993 -0.0059993
79.8 -0.00027822 -0.00027822
79.9 0.0060671 0.0060671
80 0.012932 0.012932
80.1 0.018513 0.018513
80.2 0.022272 0.022272
80.3 0.024479 0.024479
80.4 0.024221 0.024221
80.5 0.020322 0.020322
80.6 0.0141 0.0141
80.7 0.0087851 0.0087851
80.8 0.0041789 0.0041789
80.9 -0.00087612 -0.00087612
81 -0.0052965 -0.0052965
81.1 -0.0085842 -0.0085842
81.2 -0.010987 -0.010987
81.3 -0.013429 -0.013429
81.4 -0.015123 -0.015123
81.5 -0.014895 -0.014895
81.6 -0.01515 -0.01515
81.7 -0.016414 -0.016414
81.8 -0.017365 -0.017365
81.9 -0.017178 -0.017178
82 -0.01443 -0.01443
82.1 -0.010162 -0.010162
82.2 -0.0064402 -0.0064402
82.3 -0.0026226 -0.0026226
82.4 0.0035726 0.0035726
82.5 0.011693 0.011693
82.6 0.018361 0.018361
82.7 0.02197 0.02197
82.8 0.023582 0.023582
82.9 0.023405 0.023405
83 0.021167 0.021167
83.1 0.016289 0.016289
83.2 0.010938 0.010938
83.3 0.0055475 0.0055475
83.4 -0.00015896 -0.00015896
83.5 -0.0049034 -0.0049034
83.6 -0.0080997 -0.0080997
83.7 -0.010413 -0.010413
83.8 -0.012631 -0.012631
83.9 -0.014603 -0.014603
84 -0.015672 -0.015672
84.1 -0.015866 -0.015866
84.2 -0.015776 -0.015776
84.3 -0.01606 -0.01606
84.4 -0.016742 -0.016742
84.5 -0.015812 -0.015812
84.6 -0.012675 -0.012675
84.7 -0.0079233 -0.0079233
84.8 -0.0028556 -0.0028556
84.9 0.0026248 0.0026248
85 0.0093927 0.0093927
85.1 0.016336 0.016336
85.2 0.020936 0.020936
85.3 0.023294 0.023294
85.4 0.024141 0.024141
85.5 0.022379 0.022379
